Index,Employed,Bank Balance,Annual Salary,Defaulted,Bank Balance/Annual Salary
5413,1,4838.88,515921.28,0,0.00937910527745628
5414,1,8392.08,443492.16,0,0.01892272458660825
5415,1,17349.72,187992.72,0,0.09228931843743737
5416,0,11566.8,198735.12,0,0.0582020933189866
5417,1,6513.24,631505.04,0,0.010313836925196985
5418,1,9203.16,304513.2,0,0.03022253222520403
5419,1,9701.16,350554.8,0,0.027673733179520005
5420,1,8838.48,556994.16,0,0.015868173554997415
5421,1,12913.68,382151.4,0,0.03379205205057472
5422,0,8775.72,138121.8,0,0.0635360964018714
5423,1,2832.0,458430.12,0,0.006177604560538038
5424,1,16589.4,484731.72,0,0.03422387955135266
5425,0,10986.84,271036.08,0,0.04053644813635144
5426,1,2119.2,587493.12,0,0.0036071911786813775
5427,0,7680.0,238800.12,0,0.03216078785890057
5428,0,11408.16,245229.84,0,0.04652027665148744
5429,1,15848.52,349265.28,0,0.045376740568086237
5430,0,14436.36,191429.4,0,0.0754134944789045
5431,1,16031.28,233786.52,0,0.0685723026289112
5432,0,19767.36,193853.52,1,0.10197060130762652
5433,0,17212.68,189140.4,0,0.09100477740345268
5434,1,3689.76,433451.64,0,0.008512506723933494
5435,0,15334.68,247799.16,0,0.061883502752793834
5436,1,11980.68,552623.04,0,0.02167966069601441
5437,1,6736.08,532847.88,0,0.012641656752017104
5438,0,18924.96,182769.84,0,0.10354531141461852
5439,0,4944.84,151067.64,0,0.032732622287605734
5440,0,21100.92,171267.24,1,0.12320464789413317
5441,0,3017.64,232486.68,0,0.012979840393436734
5442,1,16237.56,481968.6,0,0.03369007856528413
5443,1,122.28,391703.16,0,0.00031217516856386863
5444,1,11202.6,403597.8,0,0.027756841092790894
5445,0,20313.0,284926.08,0,0.07129217514942823
5446,1,7959.0,435322.32,0,0.018283004648142094
5447,1,618.36,442222.92,0,0.0013982993011759772
5448,1,9572.88,640787.16,0,0.014939250655397026
5449,1,0.0,602927.16,0,0.0
5450,1,14604.84,753169.2,0,0.01939118062714195
5451,1,0.0,539763.48,0,0.0
5452,1,8902.08,549702.48,0,0.016194360265574935
5453,1,5462.16,522160.2,0,0.010460697693926116
5454,0,21457.68,314744.52,0,0.0681749121477953
5455,1,15045.24,337836.12,0,0.04453413684717904
5456,1,11017.08,529353.72,0,0.020812321862969056
5457,1,0.0,362903.4,0,0.0
5458,0,8390.04,210873.96,0,0.03978698934662204
5459,1,2064.0,402065.88,0,0.005133487079281634
5460,1,15916.2,559044.96,0,0.028470339845296167
5461,1,15306.0,480315.48,0,0.03186655570626206
5462,0,26969.04,215120.64,1,0.12536704985630387
5463,1,11925.24,631747.92,0,0.018876579759851048
5464,1,11968.56,417898.2,0,0.02863989363916858
5465,0,7828.44,145668.72,0,0.05374139348516277
5466,1,13498.68,503868.36,0,0.0267900925551269
5467,1,19305.84,440653.2,0,0.043811868380849155
5468,0,9319.32,57063.0,0,0.16331633457757216
5469,1,10140.24,406742.88,0,0.02493034420172272
5470,1,6840.6,505893.72,0,0.01352181244708869
5471,1,2237.28,159901.44,0,0.013991618837203719
5472,1,0.0,584075.52,0,0.0
5473,1,17153.88,383945.88,0,0.04467785928579309
5474,1,3540.72,473757.0,0,0.007473704874017692
5475,1,10758.96,658080.72,0,0.01634899742998093
5476,0,18750.36,165051.96,0,0.11360277090923368
5477,1,10671.72,396434.88,0,0.026919225674592505
5478,0,21668.16,248731.68,0,0.08711459674135599
5479,1,16009.32,524453.16,0,0.030525738466329385
5480,1,6335.28,681849.84,0,0.009291312585774017
5481,1,15384.96,633036.96,0,0.024303415080219014
5482,1,11193.96,577982.16,0,0.019367310575814308
5483,0,22210.68,258909.12,0,0.08578562238363793
5484,1,5462.28,437857.92,0,0.012475005590854677
5485,1,8979.48,547523.88,0,0.01640016139570022
5486,1,10493.76,401826.24,0,0.02611516858630238
5487,0,6464.52,196204.32,0,0.03294789839489773
5488,1,10102.2,583380.12,0,0.017316668247111335
5489,1,21770.04,339874.08,0,0.06405325172193184
5490,0,4388.4,191447.76,0,0.022922179919994883
5491,1,4814.16,476240.16,0,0.010108681300627817
5492,1,25153.68,599910.36,0,0.04192906420219181
5493,1,17158.56,401431.08,0,0.04274347666354085
5494,0,20848.2,230432.52,0,0.0904742091090268
5495,1,12520.68,543719.4,0,0.023027833842235536
5496,0,13865.52,266333.76,0,0.05206069256860264
5497,0,11179.8,230153.4,0,0.04857542838819674
5498,1,1761.12,599100.84,0,0.0029396052924913277
5499,1,16883.4,332014.08,0,0.05085145786588328
5500,0,8470.8,221374.56,0,0.038264559396526863
5501,1,7701.6,391543.68,0,0.019669836070397052
5502,1,4555.2,514349.88,0,0.008856228371240215
5503,1,8474.76,407045.52,0,0.020820177556554364
5504,1,6925.56,523393.2,0,0.013232040462122932
5505,1,1092.0,628651.08,0,0.0017370526111241233
5506,1,6592.8,581092.8,0,0.011345520027093778
5507,0,13229.16,208701.36,1,0.0633879913384369
5508,0,14740.08,217556.28,0,0.0677529510984468
5509,0,11688.12,241297.2,0,0.0484386888865681
5510,1,3163.92,609393.96,0,0.00519191230579312
5511,1,10164.84,426975.48,0,0.023806612969906375
5512,1,10022.28,479725.56,0,0.020891694826517062
5513,1,9094.92,445066.08,0,0.02043498799099675
5514,0,12164.04,165853.08,0,0.07334226171741882
5515,0,7722.96,345190.92,0,0.022373010275009552
5516,0,9087.24,226513.08,0,0.04011794815557671
5517,1,14979.36,493207.56,0,0.030371310610080676
5518,1,8391.48,497711.76,0,0.01686012000198669
5519,1,10396.8,223040.76,0,0.04661390142321968
5520,1,8372.04,424827.24,0,0.019706928397529314
5521,1,10789.2,475567.68,0,0.022686991681184054
5522,1,8090.4,557783.4,0,0.014504554993927748
5523,1,10835.04,405340.8,0,0.026730691803045735
5524,1,19101.12,555115.92,0,0.03440924555001052
5525,1,5810.64,362142.96,0,0.016045155206109763
5526,1,9020.28,615927.84,0,0.014645027248646532
5527,1,7250.28,459513.24,0,0.015778174313323377
5528,1,7687.56,552905.04,0,0.013903942709583547
5529,0,9389.4,281366.52,0,0.03337070807145071
5530,1,12323.52,483684.12,0,0.02547844655309337
5531,0,10354.8,193894.44,0,0.053404316286738286
5532,0,9366.12,177760.08,0,0.05268967025667406
5533,1,10536.12,183155.28,0,0.0575256143311839
5534,1,5782.32,395138.88,0,0.01463363969650367
5535,0,18959.88,159296.76,0,0.11902238312944971
5536,1,20.04,276020.04,0,7.260342401225651e-05
5537,1,6178.2,451882.2,0,0.013672147298565864
5538,1,25052.16,539968.32,0,0.04639561076472042
5539,0,11682.12,249245.76,0,0.04686988456694308
5540,1,6346.44,542826.0,0,0.011691481248134761
5541,1,13576.92,451958.76,0,0.03004017446193542
5542,1,11464.08,484423.2,0,0.02366542312589488
5543,1,9108.36,549292.56,0,0.01658198319671397
5544,1,12286.2,377916.0,0,0.03251039913631601
5545,1,13152.96,364497.96,0,0.0360851402295914
5546,1,9951.96,584810.04,0,0.017017423298683446
5547,1,9508.32,478937.16,0,0.019852959415385518
5548,1,10587.12,220554.12,0,0.048002367854202865
5549,0,8806.2,196801.56,0,0.04474659652088124
5550,1,6642.24,544623.72,0,0.012196016728760915
5551,0,9875.52,107024.4,0,0.09227353762319622
5552,1,5927.52,415461.12,0,0.01426732783082085
5553,1,1059.0,527127.84,0,0.0020090003214400516
5554,1,0.0,540930.84,0,0.0
5555,1,7341.96,260598.36,0,0.02817346970257219
5556,0,13160.28,250279.08,0,0.052582421191575426
5557,1,2299.32,421434.96,0,0.005455930851109268
5558,1,5375.52,648537.84,0,0.008288675954513311
5559,1,13796.28,479694.72,0,0.028760541704524082
5560,0,5559.6,196999.32,0,0.028221417210983268
5561,1,16171.68,707437.08,0,0.022859531196753217
5562,0,0.0,203758.68,0,0.0
5563,1,7716.12,332821.92,0,0.023183929712321832
5564,0,4382.64,184501.8,0,0.023753914595955165
5565,1,3476.16,551892.48,0,0.006298618165625304
5566,1,6939.48,576532.56,0,0.012036579512525708
5567,1,14243.16,620910.96,0,0.022939134461404904
5568,1,5112.12,610494.84,0,0.008373731709182014
5569,1,13388.88,577507.8,0,0.02318389465908512
5570,0,11192.4,224919.72,0,0.04976175499418192
5571,0,12581.88,275227.2,0,0.045714522401855626
5572,1,9220.44,532863.72,0,0.017303561218241694
5573,1,9425.88,608197.8,0,0.015498050140924546
5574,0,10382.52,264978.96,0,0.03918243169193509
5575,1,21621.6,289827.12,1,0.07460171429091936
5576,1,11404.08,772754.04,0,0.014757709969397247
5577,1,9444.48,555203.28,0,0.017010850512266425
5578,1,11794.08,389036.04,0,0.030316162996106996
5579,1,14104.68,424074.72,0,0.03325989344519287
5580,0,10647.36,157594.8,0,0.06756162005345355
5581,1,9623.88,557268.0,0,0.01726975171730657
5582,1,13155.0,512221.32,0,0.025682257817772988
5583,1,7546.32,485885.16,0,0.01553107734346116
5584,0,6812.64,178707.84,0,0.03812166270936966
5585,0,10116.12,264449.64,0,0.038253483725672686
5586,0,14607.72,126240.48,0,0.11571343835194543
5587,1,0.0,127127.04,0,0.0
5588,1,14241.36,462983.16,0,0.03075999567673261
5589,1,5268.48,481777.32,0,0.01093550854573229
5590,0,9348.0,125874.84,0,0.0742642453408481
5591,0,8910.6,294060.24,0,0.030301954456678673
5592,0,9160.08,190198.32,0,0.048160677759929736
5593,1,4897.44,472659.84,0,0.010361447251367917
5594,1,12855.12,442428.6,0,0.02905580697088751
5595,1,16482.96,266189.04,0,0.06192200850944126
5596,1,635.04,366076.32,0,0.0017347202353869815
5597,0,13685.4,227902.68,0,0.06004931578689641
5598,1,13947.6,570157.44,0,0.02446271682432137
5599,0,18341.88,271972.2,0,0.06744027514576857
5600,1,11903.52,598921.2,0,0.0198749351333698
5601,1,7109.16,387399.12,0,0.018350996770462463
5602,1,10179.96,365672.64,0,0.027838998290930377
5603,1,3714.24,423518.28,0,0.008769963837216187
5604,0,5110.08,183897.12,0,0.027787710867902663
5605,0,15221.88,238344.48,0,0.06386504105318486
5606,0,10783.56,183526.44,0,0.05875752834305509
5607,1,3299.52,289228.68,0,0.01140799729819325
5608,1,4793.28,544331.16,0,0.008805815930140761
5609,0,10204.68,76668.84,0,0.13310074862225646
5610,1,1114.8,527470.56,0,0.0021134828832911545
5611,1,10248.24,385287.72,0,0.026598927160201215
5612,1,0.0,356656.08,0,0.0
5613,1,13137.72,395232.72,0,0.03324046652817611
5614,1,8161.92,304699.56,0,0.026786779738047536
5615,1,14776.2,358414.56,0,0.041226561778070624
5616,1,0.0,458739.12,0,0.0
5617,1,9960.6,622165.44,0,0.016009568130303093
5618,1,15204.0,393026.28,0,0.03868443606366475
5619,1,19484.28,440974.8,0,0.04418456564864931
5620,1,3632.64,543124.8,0,0.006688407526226015
5621,1,5279.52,338585.76,0,0.015592858955438646
5622,0,12201.96,224442.72,0,0.05436558601677969
5623,1,17054.4,569085.48,0,0.029968081420738413
5624,1,5756.16,491940.48,0,0.01170092772198783
5625,0,11110.8,148610.4,0,0.07476461943444065
5626,0,14312.4,259173.0,0,0.05522334502436596
5627,1,19799.04,433096.56,0,0.045715071022499006
5628,1,9708.0,316558.68,0,0.030667299977369125
5629,1,9024.72,596897.16,0,0.015119388405198643
5630,1,8726.28,327386.4,0,0.026654375380284583
5631,1,10147.32,379597.08,0,0.02673181785276114
5632,1,5347.92,561793.32,0,0.009519372711658446
5633,1,17508.48,597045.6,0,0.0293251972713642
5634,0,11863.68,265025.4,0,0.044764313156399345
5635,1,9563.88,301914.6,0,0.031677434612304274
5636,1,10841.52,403681.2,0,0.0268566383571987
5637,1,13956.96,545865.0,0,0.025568519688934074
5638,1,14606.52,406380.6,0,0.035942955938349425
5639,0,8882.76,281632.68,0,0.031540231765716964
5640,1,15113.4,346580.76,0,0.04360715234163604
5641,1,6016.68,514274.28,0,0.01169936011577324
5642,1,9703.32,583805.16,0,0.01662081917878218
5643,1,4966.68,637704.24,0,0.007788375376020709
5644,0,7998.0,143422.8,0,0.05576519214518194
5645,0,4945.92,212154.24,0,0.023312850122627765
5646,0,4471.8,267696.48,0,0.016704739636471875
5647,1,14820.96,584250.72,0,0.0253674655291824
5648,1,10239.0,498974.4,0,0.020520090810270026
5649,1,22940.04,633625.08,0,0.03620443811977898
5650,1,4295.64,684150.6,0,0.00627879300259329
5651,0,8377.92,234993.84,0,0.035651657932820706
5652,1,11021.52,389621.4,0,0.028287768587659714
5653,1,20902.92,420809.16,1,0.04967315825539539
5654,1,6929.88,468185.04,0,0.01480158357900543
5655,0,16988.16,262275.84,0,0.064772111682113
5656,0,18293.88,190150.44,0,0.09620740293843127
5657,0,14057.28,230560.68,0,0.06096997979013594
5658,0,4761.6,312741.12,0,0.015225372346303551
5659,1,14833.92,236192.52,0,0.06280435976549978
5660,1,12640.92,635062.2,0,0.01990501087924931
5661,1,14484.48,506063.88,0,0.028621841179417903
5662,1,6347.52,324788.52,0,0.01954354790618831
5663,1,7952.4,583826.04,0,0.013621180720202202
5664,1,6206.76,482983.08,0,0.012850884962678196
5665,1,11266.2,490970.76,0,0.022946784040662627
5666,1,21883.68,531121.92,1,0.041202743053798264
5667,1,7664.64,577028.52,0,0.01328294830210472
5668,1,11148.24,286676.16,0,0.03888792147906544
5669,0,3387.0,237709.2,0,0.014248501951123474
5670,0,17155.32,177934.68,0,0.09641358278217603
5671,0,8068.32,293940.48,0,0.027448822292186502
5672,1,9029.64,478753.32,0,0.018860736046697284
5673,1,5656.2,364045.68,0,0.01553706117320222
5674,1,3247.08,539503.56,0,0.006018644251392891
5675,1,24903.96,525810.0,1,0.04736303988132595
5676,1,1161.6,376460.76,0,0.0030855805529373097
5677,0,6819.48,159436.2,0,0.04277246948936314
5678,0,11890.56,253975.92,0,0.04681766680872738
5679,1,3414.72,546506.04,0,0.006248274950447025
5680,1,11806.08,347761.2,0,0.033948813151093334
5681,1,11093.28,491849.88,0,0.02255419885433336
5682,1,10285.8,375031.8,0,0.02742647423498487
5683,1,2340.24,530675.76,0,0.004409924432953184
5684,1,12552.12,546880.56,0,0.02295221464811256
5685,0,11200.2,186691.56,0,0.059993070924041776
5686,1,0.0,523762.92,0,0.0
5687,1,8302.68,390146.4,0,0.02128093454149519
5688,0,13175.64,195308.16,0,0.06746077583240762
5689,1,0.0,544500.0,0,0.0
5690,0,4834.92,273027.96,0,0.017708516006932035
5691,1,14770.8,531638.4,0,0.0277835461095361
5692,1,11513.76,376289.4,0,0.0305981513165133
5693,1,7562.76,560563.56,0,0.013491351453526519
5694,0,16241.88,200731.92,0,0.08091328972492266
5695,0,7242.96,185728.2,0,0.03899763202356992
5696,1,9963.0,424534.32,0,0.023468067316677717
5697,1,10298.16,370712.88,0,0.027779342330916584
5698,1,4562.04,448748.64,0,0.010166136659489374
5699,0,12069.72,145351.92,0,0.08303791239909317
5700,1,12333.96,397073.64,0,0.031062147565373514
5701,1,5472.0,358776.12,0,0.015251851210164155
5702,1,12517.2,366195.12,0,0.03418177719025857
5703,1,7043.64,603811.8,0,0.01166529041002511
5704,1,3263.28,333480.84,0,0.009785509716240369
5705,1,5036.76,449334.48,0,0.011209377922655746
5706,0,7165.32,151929.72,0,0.04716206940946116
5707,1,4115.52,524262.36,0,0.007850115350642378
5708,1,8739.36,360338.16,0,0.024253218143756968
5709,0,6166.08,118549.44,0,0.05201272987877462
5710,1,9551.52,270845.76,0,0.03526553267808217
5711,1,23.76,620068.32,0,3.831835820930184e-05
5712,1,16267.68,440059.92,0,0.03696696577138859
5713,0,3831.12,298576.68,0,0.012831276709219219
5714,1,20630.04,694392.72,0,0.029709470456429903
5715,0,14293.08,250744.92,0,0.057002470877575505
5716,1,11813.28,303538.44,0,0.03891856332924423
5717,1,11373.6,543410.52,0,0.020930032786262584
5718,1,11388.48,573124.8,0,0.01987085535297024
5719,0,2636.76,220823.76,0,0.011940562917686031
5720,1,17588.88,306255.24,0,0.05743209487615625
5721,0,7744.08,241466.4,0,0.032071045909493
5722,0,10278.72,278399.76,0,0.03692072148338058
5723,0,10953.96,233615.76,0,0.046888788667339906
5724,0,9292.2,181768.92,0,0.05112095071038547
5725,0,16516.08,205217.16,0,0.08048098901670797
5726,1,8396.16,603214.2,0,0.013919035725617866
5727,0,10841.52,207059.52,0,0.05235943751825563
5728,0,13806.6,284471.4,0,0.04853422874847876
5729,1,9016.08,512837.16,0,0.017580785292547835
5730,1,6672.96,304454.52,0,0.021917756386076973
5731,1,9016.68,358500.6,0,0.02515108761324249
5732,1,5111.88,477273.0,0,0.010710599593943089
5733,1,3572.16,319038.36,0,0.011196647324791916
5734,1,6087.0,553274.76,0,0.011001767006324308
5735,1,10388.4,402492.6,0,0.02581016396326293
5736,0,15186.36,176067.12,0,0.0862532425134233
5737,1,6772.92,475722.48,0,0.014237124131699643
5738,1,7452.48,609656.16,0,0.01222407069584928
5739,1,14467.08,311050.32,0,0.04651041670685309
5740,1,23327.16,290323.32,0,0.08034890204479612
5741,1,4983.48,429481.56,0,0.011603478389153658
5742,0,14033.04,238551.0,0,0.05882616295886415
5743,1,8227.68,591127.56,0,0.013918620204410702
5744,1,9383.04,659106.12,0,0.014236008004295274
5745,1,7816.44,535784.4,0,0.014588778620654127
5746,1,5883.0,590669.88,0,0.009959878096374239
5747,1,11715.48,430913.28,0,0.027187558480444136
5748,1,17722.08,493858.56,0,0.03588493029259228
5749,1,9035.4,747949.44,0,0.012080228310619499
5750,1,6139.32,358970.16,0,0.0171025914800272
5751,0,16612.44,252715.2,0,0.06573581644475678
5752,0,12380.04,269287.44,0,0.0459733287226467
5753,0,17898.12,283633.92,0,0.0631028898095122
5754,1,8066.88,556032.72,0,0.014507923202792814
5755,0,7732.92,279835.8,0,0.027633776664744113
5756,1,6475.08,119402.76,0,0.05422889722147126
5757,0,0.0,211780.32,0,0.0
5758,1,11037.72,531796.32,0,0.020755540391855287
5759,1,14998.44,605016.48,0,0.024790134642282805
5760,1,6477.72,431095.32,0,0.015026189567541582
5761,1,13945.32,591061.68,0,0.023593679766213228
5762,1,11333.4,569559.96,0,0.019898519551830855
5763,1,0.0,356100.48,0,0.0
5764,0,17286.36,250584.24,0,0.06898422662175403
5765,0,18701.64,209645.76,0,0.0892059061914727
5766,1,10249.68,626877.6,0,0.016350368875837965
5767,1,5622.6,639287.04,0,0.008795110252821644
5768,1,10830.0,683374.32,0,0.015847829927235196
5769,1,10767.48,798575.04,0,0.013483366572539006
5770,0,5066.28,172398.84,0,0.029386972673366017
5771,1,2334.96,534525.36,0,0.004368286660898559
5772,0,5850.12,212563.08,0,0.027521806703214878
5773,1,18706.32,505347.72,0,0.03701672978756093
5774,1,7560.36,522570.48,0,0.014467636977886696
5775,1,12679.8,368542.32,0,0.03440527535616533
5776,1,20549.64,484744.2,0,0.042392750650755595
5777,1,307.2,425571.0,0,0.0007218536977378628
5778,1,16618.2,481577.88,0,0.03450781418781112
5779,1,11536.44,511428.96,0,0.022557267777718337
5780,1,2750.52,817741.56,0,0.0033635565740354444
5781,1,9345.48,638634.36,0,0.014633537725718359
5782,1,7841.28,497291.16,0,0.015767985901860793
5783,1,11537.88,332611.32,1,0.0346887772791377
5784,1,13013.52,396971.64,0,0.03278198916174465
5785,0,10436.04,243423.0,0,0.04287203756424003
5786,1,9819.96,328690.08,0,0.02987604615265541
5787,1,5002.32,476070.24,0,0.010507525108059685
5788,1,3010.08,697668.24,0,0.004314486209089868
5789,1,0.0,580932.96,0,0.0
5790,0,5779.08,235481.52,0,0.024541543642150773
5791,0,18082.92,280507.8,0,0.06446494535980818
5792,1,13200.12,412296.84,0,0.032016059109257304
5793,1,2648.04,773612.76,0,0.0034229528478821884
5794,0,9471.36,244442.04,0,0.03874685385541701
5795,1,496.32,568221.96,0,0.0008734614902950953
5796,1,4595.52,523751.4,0,0.008774239076019654
5797,1,6815.04,346506.24,0,0.01966787091626402
5798,1,2934.12,405015.0,0,0.00724447242694715
5799,0,9784.08,312772.44,0,0.03128178429020153
5800,1,6348.84,526976.04,0,0.012047682471483903
5801,1,8837.04,583921.8,0,0.015133944305555983
5802,0,0.0,212939.16,0,0.0
5803,0,15124.08,140360.16,0,0.10775194328647103
5804,0,8498.52,145107.72,0,0.05856697355592108
5805,0,1200.0,52521.72,0,0.022847690441211748
5806,1,13719.72,583560.36,0,0.023510370032673228
5807,0,10708.56,214098.24,0,0.050017038906998955
5808,1,15000.6,610604.52,0,0.024566801438024075
5809,1,4987.92,520675.92,0,0.009579701707734055
5810,0,12706.44,192717.96,0,0.06593282743341618
5811,1,10292.4,517952.04,0,0.01987133789452784
5812,1,17157.24,447070.92,0,0.03837699844132113
5813,0,3867.24,230783.28,0,0.01675701983263259
5814,1,6866.28,431116.56,0,0.015926736843511646
5815,1,17265.12,288739.8,0,0.05979473560624479
5816,0,20914.68,244133.16,0,0.08566914875472058
5817,1,3903.24,473178.48,0,0.0082489803847377
5818,1,13097.04,517093.92,0,0.025328164755833913
5819,1,15028.92,638845.2,0,0.023525135666668546
5820,1,7289.16,414495.6,0,0.017585614901581587
5821,1,15105.12,315976.44,1,0.04780457682224662
5822,1,12320.4,406980.6,0,0.030272696044971185
5823,0,7086.84,109720.8,0,0.06458975873307522
5824,0,14618.04,227020.56,0,0.06439081993278495
5825,1,3127.44,505501.8,0,0.006186802895657345
5826,0,17976.84,159295.56,0,0.11285210962565435
5827,1,10919.4,641170.8,0,0.017030407498282826
5828,0,14005.32,224118.84,0,0.062490596506746154
5829,1,11084.28,460836.12,0,0.024052541714829127
5830,0,15302.4,189526.92,0,0.08073998142321945
5831,1,8511.12,278999.28,0,0.030505885176477874
5832,1,8195.88,500157.12,0,0.016386610671462597
5833,1,16271.52,302496.6,0,0.05379075335061618
5834,0,21790.68,185880.36,0,0.11722959865151973
5835,1,8379.48,526513.92,0,0.015915020822241506
5836,1,2269.56,345926.52,0,0.006560815285280816
5837,1,17024.4,427439.64,0,0.039828781439175835
5838,1,8045.04,643994.28,0,0.01249240909406835
5839,1,2472.24,462604.56,0,0.005344175595675062
5840,1,19403.52,570055.92,0,0.03403792385841726
5841,1,11946.36,289519.32,0,0.0412627385281231
5842,1,7092.48,370016.52,0,0.019168009039163977
5843,1,15538.8,628058.64,0,0.02474100189116099
5844,0,15112.44,268332.6,0,0.05631980609139554
5845,0,15760.2,209251.44,0,0.07531704441317107
5846,1,0.0,293542.2,0,0.0
5847,0,9233.76,330186.84,0,0.027965257488759998
5848,0,6858.96,183900.96,0,0.03729703205464507
5849,1,9073.08,589958.64,0,0.015379179801485744
5850,1,2201.16,468242.76,0,0.004700894894776376
5851,1,12657.72,627484.08,0,0.020172177117226624
5852,1,16634.52,534437.88,0,0.03112526380053749
5853,1,7154.28,551153.4,0,0.012980560402965852
5854,0,12359.04,200301.6,0,0.06170215315304521
5855,1,5010.48,380770.44,0,0.013158794574494804
5856,1,14621.04,485391.72,0,0.03012214547046662
5857,1,2529.36,555921.12,0,0.0045498541231892755
5858,1,14137.92,533246.4,1,0.026512921606221814
5859,1,11971.56,368051.4,0,0.032526869888281906
5860,1,7654.8,581108.64,0,0.013172752000383267
5861,1,0.0,650941.44,0,0.0
5862,1,4200.6,580943.88,0,0.007230646788120051
5863,1,18215.04,592802.04,0,0.030727019765316596
5864,1,2287.68,377561.04,0,0.006059099741858959
5865,1,11658.96,495341.04,0,0.023537238101652147
5866,0,11104.68,197130.84,0,0.05633152073008972
5867,1,19654.08,409284.96,0,0.04802052828914114
5868,1,2695.08,326952.6,0,0.00824302972357461
5869,1,3061.44,671760.84,0,0.00455733620911871
5870,1,14412.24,499029.96,0,0.028880510500812414
5871,1,12906.84,616442.52,0,0.020937621240014397
5872,1,5261.04,358797.84,0,0.014662964526207849
5873,0,14957.28,189080.64,0,0.0791052960260765
5874,0,19861.32,207237.6,0,0.09583839998147053
5875,1,12765.84,461487.0,0,0.027662404358085927
5876,1,19518.72,523114.08,0,0.03731254949207255
5877,1,4912.8,584957.16,0,0.008398563751232654
5878,1,12224.04,461061.72,0,0.02651280613797216
5879,0,13090.68,245063.52,0,0.053417497634898906
5880,1,3898.68,438664.8,0,0.008887606208658638
5881,0,13021.8,240658.8,0,0.054108970874948266
5882,0,10437.24,224692.8,0,0.04645115464313943
5883,0,7306.08,294286.2,0,0.02482644446120817
5884,0,12515.64,115147.08,0,0.10869263901438056
5885,0,15320.04,228877.32,0,0.06693559676424034
5886,1,11137.08,670735.92,0,0.016604269531293327
5887,1,19113.12,421009.08,0,0.04539835577892999
5888,1,0.0,475847.04,0,0.0
5889,1,4092.0,576700.56,0,0.007095536720130807
5890,1,978.36,490173.72,0,0.0019959454374665377
5891,0,25747.32,282194.28,1,0.0912396948655373
5892,1,7853.04,566936.4,0,0.013851712467218544
5893,0,13869.36,181762.8,0,0.07630472241844867
5894,1,20943.72,589081.56,0,0.03555317535317181
5895,1,6417.36,553661.16,0,0.011590771510864153
5896,1,7018.08,474638.04,0,0.014786172637995892
5897,1,16386.72,462135.84,0,0.035458665140535306
5898,0,11356.44,150391.92,0,0.07551230145874858
5899,1,3158.28,409349.64,0,0.007715360394600567
5900,0,13091.16,227229.84,0,0.05761197561024556
5901,1,10022.28,536145.96,0,0.018693193174485548
5902,1,15186.48,421598.64,0,0.036021178815946846
5903,1,4290.12,796856.16,0,0.00538380728587202
5904,0,6768.12,198028.08,0,0.03417757724056104
5905,1,9815.16,713182.08,0,0.013762488255453642
5906,1,16395.36,494309.52,0,0.03316820602605428
5907,1,10036.08,414709.92,0,0.02420024097807933
5908,1,0.0,328413.36,0,0.0
5909,0,9362.76,302744.52,0,0.030926274074259047
5910,1,11950.56,634326.96,0,0.018839747880178385
5911,1,0.0,273926.16,0,0.0
5912,1,6652.08,372347.04,0,0.017865268916868522
5913,1,14454.96,474997.44,0,0.03043165874746609
5914,1,12640.56,475352.04,0,0.026591996954509756
5915,1,9858.0,471821.88,0,0.020893477852277645
5916,0,5650.92,288892.32,0,0.01956064460280564
5917,0,18418.2,260140.2,0,0.07080105266314088
5918,1,14135.76,609741.12,0,0.023183215853967664
5919,0,13822.8,181170.12,0,0.07629734969541335
5920,0,10877.28,295947.48,0,0.03675408893496914
5921,0,18162.48,158956.56,0,0.11426065083441665
5922,1,8890.68,410352.84,0,0.021665939974973732
5923,1,14116.92,687824.4,0,0.02052401746724891
5924,1,2499.6,447549.6,0,0.0055850792850669516
5925,0,4503.72,232105.92,0,0.019403727401696606
5926,0,11437.56,216693.48,0,0.052782206460480485
5927,1,3371.52,452280.36,0,0.007454491280585344
5928,1,4789.56,456049.2,0,0.010502287911041177
5929,1,14758.32,700794.0,0,0.021059426878654783
5930,1,20890.32,557503.32,0,0.03747120286207444
5931,0,9541.68,295273.8,0,0.03231468555625321
5932,1,7017.84,569395.44,0,0.012325072360958846
5933,1,13689.0,468204.96,0,0.029237195607667205
5934,1,14427.84,598974.24,0,0.024087580126985093
5935,0,5720.64,126202.44,0,0.04532907604639023
5936,1,12718.44,464384.04,0,0.027387762938622957
5937,1,16405.32,437129.16,0,0.03752968573407457
5938,0,19257.36,287997.12,0,0.06686650199835333
5939,0,12668.16,301314.12,0,0.042043034690840246
5940,1,4411.32,528552.24,0,0.008346043524477353
5941,0,0.0,216384.84,0,0.0
5942,1,6525.72,378151.32,0,0.017256901284914198
5943,1,2311.56,456504.24,0,0.005063611238309638
5944,1,14218.08,414332.28,0,0.03431564636962391
5945,0,18129.36,233900.28,0,0.07750892816374567
5946,1,9619.68,449301.48,0,0.021410301163486044
5947,1,7572.36,534310.68,0,0.014172204081715153
5948,1,3349.44,361733.16,0,0.009259422055749604
5949,1,8088.36,657992.04,0,0.012292489131023529
5950,0,11491.56,180226.92,0,0.06376161785375901
5951,1,3293.04,375511.56,0,0.008769477030214462
5952,1,12533.4,520488.0,0,0.024080094065569234
5953,1,3837.72,542431.68,0,0.007075029246079431
